# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-24 15:09:42 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03335500 WABASH RIVER AT LAFAYETTE, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03335500
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	03335500	2015-03-22 00:30	EST	8050	P
USGS	03335500	2015-03-22 00:45	EST	8050	P
USGS	03335500	2015-03-22 01:00	EST	8020	P
USGS	03335500	2015-03-22 01:15	EST	8040	P
USGS	03335500	2015-03-22 01:30	EST	7980	P
USGS	03335500	2015-03-22 01:45	EST	7950	P
USGS	03335500	2015-03-22 02:00	EST	7950	P
USGS	03335500	2015-03-22 02:15	EST	7950	P
USGS	03335500	2015-03-22 02:30	EST	7910	P
USGS	03335500	2015-03-22 02:45	EST	7880	P
USGS	03335500	2015-03-22 03:00	EST	7860	P
USGS	03335500	2015-03-22 03:15	EST	7840	P
USGS	03335500	2015-03-22 03:30	EST	7790	P
USGS	03335500	2015-03-22 03:45	EST	7760	P
USGS	03335500	2015-03-22 04:00	EST	7740	P
USGS	03335500	2015-03-22 04:15	EST	7710	P
USGS	03335500	2015-03-22 04:30	EST	7670	P
USGS	03335500	2015-03-22 04:45	EST	7650	P
USGS	03335500	2015-03-22 05:00	EST	7600	P
USGS	03335500	2015-03-22 05:15	EST	7580	P
USGS	03335500	2015-03-22 05:30	EST	7570	P
USGS	03335500	2015-03-22 05:45	EST	7530	P
USGS	03335500	2015-03-22 06:00	EST	7520	P
USGS	03335500	2015-03-22 06:15	EST	7500	P
USGS	03335500	2015-03-22 06:30	EST	7460	P
USGS	03335500	2015-03-22 06:45	EST	7460	P
USGS	03335500	2015-03-22 07:00	EST	7460	P
USGS	03335500	2015-03-22 07:15	EST	7450	P
USGS	03335500	2015-03-22 07:30	EST	7410	P
USGS	03335500	2015-03-22 07:45	EST	7410	P
USGS	03335500	2015-03-22 08:00	EST	7400	P
USGS	03335500	2015-03-22 08:15	EST	7400	P
USGS	03335500	2015-03-22 08:30	EST	7400	P
USGS	03335500	2015-03-22 08:45	EST	7380	P
USGS	03335500	2015-03-22 09:00	EST	7380	P
USGS	03335500	2015-03-22 09:15	EST	7360	P
USGS	03335500	2015-03-22 09:30	EST	7360	P
USGS	03335500	2015-03-22 09:45	EST	7350	P
USGS	03335500	2015-03-22 10:00	EST	7360	P
USGS	03335500	2015-03-22 10:15	EST	7360	P
USGS	03335500	2015-03-22 10:30	EST	7350	P
USGS	03335500	2015-03-22 10:45	EST	7360	P
USGS	03335500	2015-03-22 11:00	EST	7360	P
USGS	03335500	2015-03-22 11:15	EST	7350	P
USGS	03335500	2015-03-22 11:30	EST	7350	P
USGS	03335500	2015-03-22 11:45	EST	7330	P
USGS	03335500	2015-03-22 12:00	EST	7330	P
USGS	03335500	2015-03-22 12:15	EST	7330	P
USGS	03335500	2015-03-22 12:30	EST	7310	P
USGS	03335500	2015-03-22 12:45	EST	7310	P
USGS	03335500	2015-03-22 13:00	EST	7290	P
USGS	03335500	2015-03-22 13:15	EST	7290	P
USGS	03335500	2015-03-22 13:30	EST	7280	P
USGS	03335500	2015-03-22 13:45	EST	7280	P
USGS	03335500	2015-03-22 14:00	EST	7240	P
USGS	03335500	2015-03-22 14:15	EST	7180	P
USGS	03335500	2015-03-22 14:30	EST	7190	P
USGS	03335500	2015-03-22 14:45	EST	7210	P
USGS	03335500	2015-03-22 15:00	EST	7190	P
USGS	03335500	2015-03-22 15:15	EST	7180	P
USGS	03335500	2015-03-22 15:30	EST	7160	P
USGS	03335500	2015-03-22 15:45	EST	7160	P
USGS	03335500	2015-03-22 16:00	EST	7130	P
USGS	03335500	2015-03-22 16:15	EST	7110	P
USGS	03335500	2015-03-22 16:30	EST	7090	P
USGS	03335500	2015-03-22 16:45	EST	7080	P
USGS	03335500	2015-03-22 17:00	EST	7060	P
USGS	03335500	2015-03-22 17:15	EST	7020	P
USGS	03335500	2015-03-22 17:30	EST	7010	P
USGS	03335500	2015-03-22 17:45	EST	6970	P
USGS	03335500	2015-03-22 18:00	EST	6960	P
USGS	03335500	2015-03-22 18:15	EST	6920	P
USGS	03335500	2015-03-22 18:30	EST	6910	P
USGS	03335500	2015-03-22 18:45	EST	6890	P
USGS	03335500	2015-03-22 19:00	EST	6870	P
USGS	03335500	2015-03-22 19:15	EST	6860	P
USGS	03335500	2015-03-22 19:30	EST	6860	P
USGS	03335500	2015-03-22 19:45	EST	6840	P
USGS	03335500	2015-03-22 20:00	EST	6830	P
USGS	03335500	2015-03-22 20:15	EST	6810	P
USGS	03335500	2015-03-22 20:30	EST	6790	P
USGS	03335500	2015-03-22 20:45	EST	6790	P
USGS	03335500	2015-03-22 21:00	EST	6780	P
USGS	03335500	2015-03-22 21:15	EST	6780	P
USGS	03335500	2015-03-22 21:30	EST	6760	P
USGS	03335500	2015-03-22 21:45	EST	6760	P
USGS	03335500	2015-03-22 22:00	EST	6760	P
USGS	03335500	2015-03-22 22:15	EST	6760	P
USGS	03335500	2015-03-22 22:30	EST	6760	P
USGS	03335500	2015-03-22 22:45	EST	6760	P
USGS	03335500	2015-03-22 23:00	EST	6760	P
USGS	03335500	2015-03-22 23:15	EST	6740	P
USGS	03335500	2015-03-22 23:30	EST	6760	P
USGS	03335500	2015-03-22 23:45	EST	6740	P
USGS	03335500	2015-03-23 00:00	EST	6760	P
USGS	03335500	2015-03-23 00:15	EST	6760	P
USGS	03335500	2015-03-23 00:30	EST	6760	P
USGS	03335500	2015-03-23 00:45	EST	6760	P
USGS	03335500	2015-03-23 01:00	EST	6760	P
USGS	03335500	2015-03-23 01:15	EST	6740	P
USGS	03335500	2015-03-23 01:30	EST	6740	P
USGS	03335500	2015-03-23 01:45	EST	6740	P
USGS	03335500	2015-03-23 02:00	EST	6740	P
USGS	03335500	2015-03-23 02:15	EST	6740	P
USGS	03335500	2015-03-23 02:30	EST	6740	P
USGS	03335500	2015-03-23 02:45	EST	6730	P
USGS	03335500	2015-03-23 03:00	EST	6730	P
USGS	03335500	2015-03-23 03:15	EST	6730	P
USGS	03335500	2015-03-23 03:30	EST	6730	P
USGS	03335500	2015-03-23 03:45	EST	6710	P
USGS	03335500	2015-03-23 04:00	EST	6690	P
USGS	03335500	2015-03-23 04:15	EST	6690	P
USGS	03335500	2015-03-23 04:30	EST	6680	P
USGS	03335500	2015-03-23 04:45	EST	6680	P
USGS	03335500	2015-03-23 05:00	EST	6680	P
USGS	03335500	2015-03-23 05:15	EST	6660	P
USGS	03335500	2015-03-23 05:30	EST	6640	P
USGS	03335500	2015-03-23 05:45	EST	6640	P
USGS	03335500	2015-03-23 06:00	EST	6630	P
USGS	03335500	2015-03-23 06:15	EST	6610	P
USGS	03335500	2015-03-23 06:30	EST	6590	P
USGS	03335500	2015-03-23 06:45	EST	6590	P
USGS	03335500	2015-03-23 07:00	EST	6560	P
USGS	03335500	2015-03-23 07:15	EST	6560	P
USGS	03335500	2015-03-23 07:30	EST	6560	P
USGS	03335500	2015-03-23 07:45	EST	6550	P
USGS	03335500	2015-03-23 08:00	EST	6510	P
USGS	03335500	2015-03-23 08:15	EST	6550	P
USGS	03335500	2015-03-23 08:30	EST	6530	P
USGS	03335500	2015-03-23 08:45	EST	6510	P
USGS	03335500	2015-03-23 09:00	EST	6500	P
USGS	03335500	2015-03-23 09:15	EST	6500	P
USGS	03335500	2015-03-23 09:30	EST	6480	P
USGS	03335500	2015-03-23 09:45	EST	6460	P
USGS	03335500	2015-03-23 10:00	EST	6460	P
USGS	03335500	2015-03-23 10:15	EST	6460	P
USGS	03335500	2015-03-23 10:30	EST	6450	P
USGS	03335500	2015-03-23 10:45	EST	6450	P
USGS	03335500	2015-03-23 11:00	EST	6430	P
USGS	03335500	2015-03-23 11:15	EST	6380	P
USGS	03335500	2015-03-23 11:30	EST	6400	P
USGS	03335500	2015-03-23 11:45	EST	6410	P
USGS	03335500	2015-03-23 12:00	EST	6400	P
USGS	03335500	2015-03-23 12:15	EST	6400	P
USGS	03335500	2015-03-23 12:30	EST	6370	P
USGS	03335500	2015-03-23 12:45	EST	6380	P
USGS	03335500	2015-03-23 13:00	EST	6350	P
USGS	03335500	2015-03-23 13:15	EST	6330	P
USGS	03335500	2015-03-23 13:30	EST	6330	P
USGS	03335500	2015-03-23 13:45	EST	6300	P
USGS	03335500	2015-03-23 14:00	EST	6300	P
USGS	03335500	2015-03-23 14:15	EST	6300	P
USGS	03335500	2015-03-23 14:30	EST	6290	P
USGS	03335500	2015-03-23 14:45	EST	6270	P
USGS	03335500	2015-03-23 15:00	EST	6250	P
USGS	03335500	2015-03-23 15:15	EST	6220	P
USGS	03335500	2015-03-23 15:30	EST	6220	P
USGS	03335500	2015-03-23 15:45	EST	6210	P
USGS	03335500	2015-03-23 16:00	EST	6190	P
USGS	03335500	2015-03-23 16:15	EST	6160	P
USGS	03335500	2015-03-23 16:30	EST	6140	P
USGS	03335500	2015-03-23 16:45	EST	6140	P
USGS	03335500	2015-03-23 17:00	EST	6110	P
USGS	03335500	2015-03-23 17:15	EST	6080	P
USGS	03335500	2015-03-23 17:30	EST	6060	P
USGS	03335500	2015-03-23 17:45	EST	6080	P
USGS	03335500	2015-03-23 18:00	EST	6050	P
USGS	03335500	2015-03-23 18:15	EST	6050	P
USGS	03335500	2015-03-23 18:30	EST	6030	P
USGS	03335500	2015-03-23 18:45	EST	5950	P
USGS	03335500	2015-03-23 19:00	EST	6000	P
USGS	03335500	2015-03-23 19:15	EST	5980	P
USGS	03335500	2015-03-23 19:30	EST	5970	P
USGS	03335500	2015-03-23 19:45	EST	5970	P
USGS	03335500	2015-03-23 20:00	EST	5970	P
USGS	03335500	2015-03-23 20:15	EST	5950	P
USGS	03335500	2015-03-23 20:30	EST	5950	P
USGS	03335500	2015-03-23 20:45	EST	5930	P
USGS	03335500	2015-03-23 21:00	EST	5930	P
USGS	03335500	2015-03-23 21:15	EST	5930	P
USGS	03335500	2015-03-23 21:30	EST	5930	P
USGS	03335500	2015-03-23 21:45	EST	5950	P
USGS	03335500	2015-03-23 22:00	EST	5950	P
USGS	03335500	2015-03-23 22:15	EST	5950	P
USGS	03335500	2015-03-23 22:30	EST	5950	P
USGS	03335500	2015-03-23 22:45	EST	5950	P
USGS	03335500	2015-03-23 23:00	EST	5950	P
USGS	03335500	2015-03-23 23:15	EST	5950	P
USGS	03335500	2015-03-23 23:30	EST	5970	P
USGS	03335500	2015-03-23 23:45	EST	5970	P
USGS	03335500	2015-03-24 00:00	EST	5970	P
USGS	03335500	2015-03-24 00:15	EST	5980	P
USGS	03335500	2015-03-24 00:30	EST	5980	P
USGS	03335500	2015-03-24 00:45	EST	5970	P
USGS	03335500	2015-03-24 01:00	EST	5980	P
USGS	03335500	2015-03-24 01:15	EST	6000	P
USGS	03335500	2015-03-24 01:30	EST	6000	P
USGS	03335500	2015-03-24 01:45	EST	6010	P
USGS	03335500	2015-03-24 02:00	EST	6010	P
USGS	03335500	2015-03-24 02:15	EST	6010	P
USGS	03335500	2015-03-24 02:30	EST	6010	P
USGS	03335500	2015-03-24 02:45	EST	6030	P
USGS	03335500	2015-03-24 03:00	EST	6010	P
USGS	03335500	2015-03-24 03:15	EST	6030	P
USGS	03335500	2015-03-24 03:30	EST	6030	P
USGS	03335500	2015-03-24 03:45	EST	6030	P
USGS	03335500	2015-03-24 04:00	EST	6050	P
USGS	03335500	2015-03-24 04:15	EST	6050	P
USGS	03335500	2015-03-24 04:30	EST	6050	P
USGS	03335500	2015-03-24 04:45	EST	6050	P
USGS	03335500	2015-03-24 05:00	EST	6050	P
USGS	03335500	2015-03-24 05:15	EST	6050	P
USGS	03335500	2015-03-24 05:30	EST	6050	P
USGS	03335500	2015-03-24 05:45	EST	6050	P
USGS	03335500	2015-03-24 06:00	EST	6050	P
USGS	03335500	2015-03-24 06:15	EST	6050	P
USGS	03335500	2015-03-24 06:30	EST	6050	P
USGS	03335500	2015-03-24 06:45	EST	6050	P
USGS	03335500	2015-03-24 07:00	EST	6030	P
USGS	03335500	2015-03-24 07:15	EST	6030	P
USGS	03335500	2015-03-24 07:30	EST	6030	P
USGS	03335500	2015-03-24 07:45	EST	6030	P
USGS	03335500	2015-03-24 08:00	EST	6030	P
USGS	03335500	2015-03-24 08:15	EST	6030	P
USGS	03335500	2015-03-24 08:30	EST	6030	P
USGS	03335500	2015-03-24 08:45	EST	6030	P
USGS	03335500	2015-03-24 09:00	EST	6010	P
USGS	03335500	2015-03-24 09:15	EST	6000	P
USGS	03335500	2015-03-24 09:30	EST	6000	P
USGS	03335500	2015-03-24 09:45	EST	6000	P
USGS	03335500	2015-03-24 10:00	EST	6000	P
USGS	03335500	2015-03-24 10:15	EST	6000	P
USGS	03335500	2015-03-24 10:30	EST	6000	P
USGS	03335500	2015-03-24 10:45	EST	5980	P
USGS	03335500	2015-03-24 11:00	EST	5980	P
USGS	03335500	2015-03-24 11:15	EST	5970	P
USGS	03335500	2015-03-24 11:30	EST	5980	P
USGS	03335500	2015-03-24 11:45	EST	5970	P
USGS	03335500	2015-03-24 12:00	EST	5980	P
USGS	03335500	2015-03-24 12:15	EST	5980	P
USGS	03335500	2015-03-24 12:30	EST	5980	P
USGS	03335500	2015-03-24 12:45	EST	5980	P
USGS	03335500	2015-03-24 13:00	EST	5980	P
USGS	03335500	2015-03-24 13:15	EST	5980	P
USGS	03335500	2015-03-24 13:30	EST	5980	P
USGS	03335500	2015-03-24 13:45	EST	5970	P
USGS	03335500	2015-03-24 14:00	EST	5970	P
USGS	03335500	2015-03-24 14:15	EST	5970	P
USGS	03335500	2015-03-24 14:30	EST	5950	P
USGS	03335500	2015-03-24 14:45	EST	5950	P
USGS	03335500	2015-03-24 15:00	EST	5920	P
USGS	03335500	2015-03-24 15:15	EST	5920	P
USGS	03335500	2015-03-24 15:30	EST	5920	P
USGS	03335500	2015-03-24 15:45	EST	5920	P
USGS	03335500	2015-03-24 16:00	EST	5900	P
USGS	03335500	2015-03-24 16:15	EST	5900	P
USGS	03335500	2015-03-24 16:30	EST	5890	P
USGS	03335500	2015-03-24 16:45	EST	5870	P
USGS	03335500	2015-03-24 17:00	EST	5860	P
USGS	03335500	2015-03-24 17:15	EST	5780	P
USGS	03335500	2015-03-24 17:30	EST	5780	P
USGS	03335500	2015-03-24 17:45	EST	5810	P
USGS	03335500	2015-03-24 18:00	EST	5810	P
USGS	03335500	2015-03-24 18:15	EST	5810	P
USGS	03335500	2015-03-24 18:30	EST	5730	P
USGS	03335500	2015-03-24 18:45	EST	5730	P
USGS	03335500	2015-03-24 19:00	EST	5790	P
USGS	03335500	2015-03-24 19:15	EST	5790	P
USGS	03335500	2015-03-24 19:30	EST	5790	P
USGS	03335500	2015-03-24 19:45	EST	5790	P
USGS	03335500	2015-03-24 20:00	EST	5780	P
USGS	03335500	2015-03-24 20:15	EST	5780	P
USGS	03335500	2015-03-24 20:30	EST	5760	P
USGS	03335500	2015-03-24 20:45	EST	5760	P
USGS	03335500	2015-03-24 21:00	EST	5760	P
USGS	03335500	2015-03-24 21:15	EST	5760	P
USGS	03335500	2015-03-24 21:30	EST	5760	P
USGS	03335500	2015-03-24 21:45	EST	5750	P
USGS	03335500	2015-03-24 22:00	EST	5760	P
USGS	03335500	2015-03-24 22:15	EST	5750	P
USGS	03335500	2015-03-24 22:30	EST	5760	P
USGS	03335500	2015-03-24 22:45	EST	5760	P
USGS	03335500	2015-03-24 23:00	EST	5760	P
USGS	03335500	2015-03-24 23:15	EST	5780	P
USGS	03335500	2015-03-24 23:30	EST	5760	P
USGS	03335500	2015-03-24 23:45	EST	5780	P
USGS	03335500	2015-03-25 00:00	EST	5790	P
USGS	03335500	2015-03-25 00:15	EST	5790	P
USGS	03335500	2015-03-25 00:30	EST	5780	P
USGS	03335500	2015-03-25 00:45	EST	5790	P
USGS	03335500	2015-03-25 01:00	EST	5810	P
USGS	03335500	2015-03-25 01:15	EST	5820	P
USGS	03335500	2015-03-25 01:30	EST	5840	P
USGS	03335500	2015-03-25 01:45	EST	5860	P
USGS	03335500	2015-03-25 02:00	EST	5870	P
USGS	03335500	2015-03-25 02:15	EST	5890	P
USGS	03335500	2015-03-25 02:30	EST	5890	P
USGS	03335500	2015-03-25 02:45	EST	5790	P
USGS	03335500	2015-03-25 03:00	EST	5760	P
USGS	03335500	2015-03-25 03:15	EST	5780	P
USGS	03335500	2015-03-25 03:30	EST	5750	P
USGS	03335500	2015-03-25 03:45	EST	5730	P
USGS	03335500	2015-03-25 04:00	EST	5750	P
USGS	03335500	2015-03-25 04:15	EST	5750	P
USGS	03335500	2015-03-25 04:30	EST	5730	P
USGS	03335500	2015-03-25 04:45	EST	5840	P
USGS	03335500	2015-03-25 05:00	EST	5860	P
USGS	03335500	2015-03-25 05:15	EST	5860	P
USGS	03335500	2015-03-25 05:30	EST	5840	P
USGS	03335500	2015-03-25 05:45	EST	5840	P
USGS	03335500	2015-03-25 06:00	EST	5840	P
USGS	03335500	2015-03-25 06:15	EST	5820	P
USGS	03335500	2015-03-25 06:30	EST	5810	P
USGS	03335500	2015-03-25 06:45	EST	5810	P
USGS	03335500	2015-03-25 07:00	EST	5790	P
USGS	03335500	2015-03-25 07:15	EST	5760	P
USGS	03335500	2015-03-25 07:30	EST	5730	P
USGS	03335500	2015-03-25 07:45	EST	5760	P
USGS	03335500	2015-03-25 08:00	EST	5710	P
USGS	03335500	2015-03-25 08:15	EST	5680	P
USGS	03335500	2015-03-25 08:30	EST	5680	P
USGS	03335500	2015-03-25 08:45	EST	5680	P
USGS	03335500	2015-03-25 09:00	EST	5670	P
USGS	03335500	2015-03-25 09:15	EST	5670	P
USGS	03335500	2015-03-25 09:30	EST	5710	P
USGS	03335500	2015-03-25 09:45	EST	5750	P
USGS	03335500	2015-03-25 10:00	EST	5750	P
USGS	03335500	2015-03-25 10:15	EST	5750	P
USGS	03335500	2015-03-25 10:30	EST	5730	P
USGS	03335500	2015-03-25 10:45	EST	5730	P
USGS	03335500	2015-03-25 11:00	EST	5750	P
USGS	03335500	2015-03-25 11:15	EST	5750	P
USGS	03335500	2015-03-25 11:30	EST	5710	P
USGS	03335500	2015-03-25 11:45	EST	5730	P
USGS	03335500	2015-03-25 12:00	EST	5750	P
USGS	03335500	2015-03-25 12:15	EST	5780	P
USGS	03335500	2015-03-25 12:30	EST	5710	P
USGS	03335500	2015-03-25 12:45	EST	5730	P
USGS	03335500	2015-03-25 13:00	EST	5730	P
USGS	03335500	2015-03-25 13:15	EST	5760	P
USGS	03335500	2015-03-25 13:30	EST	5860	P
USGS	03335500	2015-03-25 13:45	EST	5820	P
USGS	03335500	2015-03-25 14:00	EST	5820	P
USGS	03335500	2015-03-25 14:15	EST	5920	P
USGS	03335500	2015-03-25 14:30	EST	5920	P
USGS	03335500	2015-03-25 14:45	EST	5970	P
USGS	03335500	2015-03-25 15:00	EST	5950	P
USGS	03335500	2015-03-25 15:15	EST	5980	P
USGS	03335500	2015-03-25 15:30	EST	6010	P
USGS	03335500	2015-03-25 15:45	EST	6050	P
USGS	03335500	2015-03-25 16:00	EST	6090	P
USGS	03335500	2015-03-25 16:15	EST	6110	P
USGS	03335500	2015-03-25 16:30	EST	6140	P
USGS	03335500	2015-03-25 16:45	EST	6120	P
USGS	03335500	2015-03-25 17:00	EST	6170	P
USGS	03335500	2015-03-25 17:15	EST	6110	P
USGS	03335500	2015-03-25 17:30	EST	6140	P
USGS	03335500	2015-03-25 17:45	EST	6170	P
USGS	03335500	2015-03-25 18:00	EST	6210	P
USGS	03335500	2015-03-25 18:15	EST	6210	P
USGS	03335500	2015-03-25 18:30	EST	6170	P
USGS	03335500	2015-03-25 18:45	EST	6240	P
USGS	03335500	2015-03-25 19:00	EST	6250	P
USGS	03335500	2015-03-25 19:15	EST	6270	P
USGS	03335500	2015-03-25 19:30	EST	6270	P
USGS	03335500	2015-03-25 19:45	EST	6290	P
USGS	03335500	2015-03-25 20:00	EST	6290	P
USGS	03335500	2015-03-25 20:15	EST	6290	P
USGS	03335500	2015-03-25 20:30	EST	6270	P
USGS	03335500	2015-03-25 20:45	EST	6290	P
USGS	03335500	2015-03-25 21:00	EST	6270	P
USGS	03335500	2015-03-25 21:15	EST	6250	P
USGS	03335500	2015-03-25 21:30	EST	6250	P
USGS	03335500	2015-03-25 21:45	EST	6240	P
USGS	03335500	2015-03-25 22:00	EST	6240	P
USGS	03335500	2015-03-25 22:15	EST	6240	P
USGS	03335500	2015-03-25 22:30	EST	6220	P
USGS	03335500	2015-03-25 22:45	EST	6220	P
USGS	03335500	2015-03-25 23:00	EST	6220	P
USGS	03335500	2015-03-25 23:15	EST	6090	P
USGS	03335500	2015-03-25 23:30	EST	6210	P
USGS	03335500	2015-03-25 23:45	EST	6210	P
USGS	03335500	2015-03-26 00:00	EST	6190	P
USGS	03335500	2015-03-26 00:15	EST	6190	P
USGS	03335500	2015-03-26 00:30	EST	6190	P
USGS	03335500	2015-03-26 00:45	EST	6190	P
USGS	03335500	2015-03-26 01:00	EST	6190	P
USGS	03335500	2015-03-26 01:15	EST	6210	P
USGS	03335500	2015-03-26 01:30	EST	6220	P
USGS	03335500	2015-03-26 01:45	EST	6220	P
USGS	03335500	2015-03-26 02:00	EST	6220	P
USGS	03335500	2015-03-26 02:15	EST	6270	P
USGS	03335500	2015-03-26 02:30	EST	6270	P
USGS	03335500	2015-03-26 02:45	EST	6300	P
USGS	03335500	2015-03-26 03:00	EST	6330	P
USGS	03335500	2015-03-26 03:15	EST	6370	P
USGS	03335500	2015-03-26 03:30	EST	6400	P
USGS	03335500	2015-03-26 03:45	EST	6450	P
USGS	03335500	2015-03-26 04:00	EST	6460	P
USGS	03335500	2015-03-26 04:15	EST	6510	P
USGS	03335500	2015-03-26 04:30	EST	6580	P
USGS	03335500	2015-03-26 04:45	EST	6610	P
USGS	03335500	2015-03-26 05:00	EST	6660	P
USGS	03335500	2015-03-26 05:15	EST	6710	P
USGS	03335500	2015-03-26 05:30	EST	6780	P
USGS	03335500	2015-03-26 05:45	EST	6810	P
USGS	03335500	2015-03-26 06:00	EST	6860	P
USGS	03335500	2015-03-26 06:15	EST	6890	P
USGS	03335500	2015-03-26 06:30	EST	6940	P
USGS	03335500	2015-03-26 06:45	EST	6990	P
USGS	03335500	2015-03-26 07:00	EST	7020	P
USGS	03335500	2015-03-26 07:15	EST	7080	P
USGS	03335500	2015-03-26 07:30	EST	7110	P
USGS	03335500	2015-03-26 07:45	EST	7140	P
USGS	03335500	2015-03-26 08:00	EST	7190	P
USGS	03335500	2015-03-26 08:15	EST	7230	P
USGS	03335500	2015-03-26 08:30	EST	7260	P
USGS	03335500	2015-03-26 08:45	EST	7280	P
USGS	03335500	2015-03-26 09:00	EST	7330	P
USGS	03335500	2015-03-26 09:15	EST	7350	P
USGS	03335500	2015-03-26 09:30	EST	7380	P
USGS	03335500	2015-03-26 09:45	EST	7400	P
USGS	03335500	2015-03-26 10:00	EST	7450	P
USGS	03335500	2015-03-26 10:15	EST	7480	P
USGS	03335500	2015-03-26 10:30	EST	7520	P
USGS	03335500	2015-03-26 10:45	EST	7570	P
USGS	03335500	2015-03-26 11:00	EST	7570	P
USGS	03335500	2015-03-26 11:15	EST	7640	P
USGS	03335500	2015-03-26 11:30	EST	7690	P
USGS	03335500	2015-03-26 11:45	EST	7720	P
USGS	03335500	2015-03-26 12:00	EST	7770	P
USGS	03335500	2015-03-26 12:15	EST	7830	P
USGS	03335500	2015-03-26 12:30	EST	7840	P
USGS	03335500	2015-03-26 12:45	EST	7910	P
USGS	03335500	2015-03-26 13:00	EST	7950	P
USGS	03335500	2015-03-26 13:15	EST	8000	P
USGS	03335500	2015-03-26 13:30	EST	8050	P
USGS	03335500	2015-03-26 13:45	EST	8040	P
USGS	03335500	2015-03-26 14:00	EST	8160	P
USGS	03335500	2015-03-26 14:15	EST	8190	P
USGS	03335500	2015-03-26 14:30	EST	8250	P
USGS	03335500	2015-03-26 14:45	EST	8300	P
USGS	03335500	2015-03-26 15:00	EST	8340	P
USGS	03335500	2015-03-26 15:15	EST	8390	P
USGS	03335500	2015-03-26 15:30	EST	8390	P
USGS	03335500	2015-03-26 15:45	EST	8440	P
USGS	03335500	2015-03-26 16:00	EST	8500	P
USGS	03335500	2015-03-26 16:15	EST	8550	P
USGS	03335500	2015-03-26 16:30	EST	8600	P
USGS	03335500	2015-03-26 16:45	EST	8570	P
USGS	03335500	2015-03-26 17:00	EST	8680	P
USGS	03335500	2015-03-26 17:15	EST	8660	P
USGS	03335500	2015-03-26 17:30	EST	8730	P
USGS	03335500	2015-03-26 17:45	EST	8780	P
USGS	03335500	2015-03-26 18:00	EST	8820	P
USGS	03335500	2015-03-26 18:15	EST	8840	P
USGS	03335500	2015-03-26 18:30	EST	8950	P
USGS	03335500	2015-03-26 18:45	EST	8970	P
USGS	03335500	2015-03-26 19:00	EST	9130	P
USGS	03335500	2015-03-26 19:15	EST	9180	P
USGS	03335500	2015-03-26 19:30	EST	9280	P
USGS	03335500	2015-03-26 19:45	EST	9350	P
USGS	03335500	2015-03-26 20:00	EST	9420	P
USGS	03335500	2015-03-26 20:15	EST	9500	P
USGS	03335500	2015-03-26 20:30	EST	9590	P
USGS	03335500	2015-03-26 20:45	EST	9680	P
USGS	03335500	2015-03-26 21:00	EST	9780	P
USGS	03335500	2015-03-26 21:15	EST	9890	P
USGS	03335500	2015-03-26 21:30	EST	9980	P
USGS	03335500	2015-03-26 21:45	EST	10100	P
USGS	03335500	2015-03-26 22:00	EST	10200	P
USGS	03335500	2015-03-26 22:15	EST	10300	P
USGS	03335500	2015-03-26 22:30	EST	10500	P
USGS	03335500	2015-03-26 22:45	EST	10600	P
USGS	03335500	2015-03-26 23:00	EST	10700	P
USGS	03335500	2015-03-26 23:15	EST	10900	P
USGS	03335500	2015-03-26 23:30	EST	11000	P
USGS	03335500	2015-03-26 23:45	EST	11200	P
USGS	03335500	2015-03-27 00:00	EST	11300	P
USGS	03335500	2015-03-27 00:15	EST	11500	P
USGS	03335500	2015-03-27 00:30	EST	11700	P
USGS	03335500	2015-03-27 00:45	EST	11900	P
USGS	03335500	2015-03-27 01:00	EST	12100	P
USGS	03335500	2015-03-27 01:15	EST	12300	P
USGS	03335500	2015-03-27 01:30	EST	12500	P
USGS	03335500	2015-03-27 01:45	EST	12700	P
USGS	03335500	2015-03-27 02:00	EST	12900	P
USGS	03335500	2015-03-27 02:15	EST	13100	P
USGS	03335500	2015-03-27 02:30	EST	13300	P
USGS	03335500	2015-03-27 02:45	EST	13600	P
USGS	03335500	2015-03-27 03:00	EST	13800	P
USGS	03335500	2015-03-27 03:15	EST	14100	P
USGS	03335500	2015-03-27 03:30	EST	14300	P
USGS	03335500	2015-03-27 03:45	EST	14500	P
USGS	03335500	2015-03-27 04:00	EST	14800	P
USGS	03335500	2015-03-27 04:15	EST	15000	P
USGS	03335500	2015-03-27 04:30	EST	15300	P
USGS	03335500	2015-03-27 04:45	EST	15500	P
USGS	03335500	2015-03-27 05:00	EST	15700	P
USGS	03335500	2015-03-27 05:15	EST	16000	P
USGS	03335500	2015-03-27 05:30	EST	16200	P
